Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Seasons_Autumn,Seasons_Spring,Seasons_Summer,Seasons_Winter,Weekday
156.0,10.0,-1.8,23.0,0.6,2000.0,-20.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
183.0,11.0,0.0,20.0,0.8,1975.0,-20.3,1.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263.0,12.0,2.2,17.0,1.0,1979.0,-20.4,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
337.0,13.0,3.7,17.0,1.4,2000.0,-19.1,1.98,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
372.0,14.0,4.1,17.0,1.8,1996.0,-18.8,1.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
440.0,15.0,5.0,16.0,2.0,1970.0,-18.8,1.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
404.0,16.0,5.1,16.0,1.8,1998.0,-18.7,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
354.0,17.0,4.2,17.0,2.5,1990.0,-18.7,0.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
310.0,18.0,2.8,25.0,3.0,2000.0,-15.3,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
238.0,19.0,1.5,30.0,2.6,2000.0,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
213.0,20.0,0.6,33.0,1.9,2000.0,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226.0,21.0,0.2,32.0,1.1,1951.0,-14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
191.0,22.0,-0.3,34.0,1.6,1981.0,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
153.0,23.0,-0.7,37.0,0.9,1814.0,-13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148.0,0.0,-1.1,39.0,1.7,1832.0,-13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
101.0,1.0,-1.4,42.0,1.1,1805.0,-12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59.0,2.0,-1.4,41.0,1.1,1582.0,-12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
42.0,3.0,-1.4,41.0,1.6,1870.0,-12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
50.0,4.0,-1.9,44.0,0.7,1907.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59.0,5.0,-1.8,44.0,0.5,1862.0,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
139.0,6.0,-1.4,46.0,0.3,1651.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
349.0,7.0,-0.9,45.0,0.9,1820.0,-11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
646.0,8.0,-1.2,51.0,0.8,1800.0,-10.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
347.0,9.0,-0.6,43.0,0.5,1596.0,-11.6,0.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
235.0,10.0,2.6,45.0,1.2,1230.0,-8.1,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
314.0,11.0,4.3,44.0,2.3,1091.0,-6.9,1.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
361.0,12.0,4.7,43.0,2.1,1131.0,-6.8,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
332.0,13.0,5.1,41.0,1.8,1097.0,-7.0,1.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
373.0,14.0,5.6,38.0,1.6,1087.0,-7.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
392.0,15.0,6.3,35.0,2.6,991.0,-8.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
403.0,16.0,6.3,35.0,2.9,1117.0,-8.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
522.0,17.0,5.7,36.0,3.0,1073.0,-8.2,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
819.0,18.0,4.7,43.0,2.4,938.0,-6.8,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
533.0,19.0,3.6,55.0,1.6,728.0,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
417.0,20.0,2.4,60.0,1.9,661.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
388.0,21.0,1.8,63.0,1.2,604.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
357.0,22.0,1.0,69.0,0.7,525.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
218.0,23.0,0.5,73.0,1.5,465.0,-3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
177.0,0.0,0.0,75.0,2.3,394.0,-3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
172.0,1.0,-0.5,76.0,1.6,402.0,-4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
115.0,2.0,-0.8,76.0,0.8,421.0,-4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63.0,3.0,-1.3,80.0,0.7,392.0,-4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
64.0,4.0,-1.6,83.0,0.6,368.0,-4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
79.0,5.0,-1.8,82.0,1.3,375.0,-4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
164.0,6.0,-2.1,82.0,1.8,381.0,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
404.0,7.0,-2.2,76.0,1.9,527.0,-5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
727.0,8.0,-2.1,71.0,1.7,610.0,-6.6,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
384.0,9.0,-1.4,56.0,1.4,709.0,-9.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
265.0,10.0,1.1,38.0,3.1,1184.0,-11.6,1.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
322.0,11.0,2.8,35.0,3.9,1265.0,-11.1,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
356.0,12.0,4.0,23.0,3.5,1785.0,-15.3,2.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
370.0,13.0,4.2,22.0,3.9,1812.0,-15.6,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
335.0,14.0,5.0,20.0,3.7,1866.0,-16.1,2.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
431.0,15.0,5.4,18.0,3.7,1940.0,-17.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
393.0,16.0,5.1,17.0,3.4,2000.0,-18.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
514.0,17.0,3.9,19.0,3.6,2000.0,-17.6,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
764.0,18.0,3.2,20.0,2.9,2000.0,-17.6,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
522.0,19.0,2.5,21.0,2.2,2000.0,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
358.0,20.0,1.8,19.0,3.1,2000.0,-19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
415.0,21.0,1.1,21.0,1.6,2000.0,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
319.0,22.0,0.5,22.0,2.9,2000.0,-18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
242.0,23.0,-0.5,26.0,3.3,2000.0,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
171.0,0.0,-1.4,28.0,3.4,1990.0,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
162.0,1.0,-2.2,31.0,1.1,1970.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
105.0,2.0,-2.9,31.0,1.6,1931.0,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59.0,3.0,-3.4,32.0,0.9,1977.0,-17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
50.0,4.0,-3.8,32.0,1.1,2000.0,-18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
63.0,5.0,-4.0,35.0,1.8,2000.0,-17.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
159.0,6.0,-4.0,34.0,3.4,2000.0,-17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
385.0,7.0,-4.1,35.0,3.5,1980.0,-17.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
718.0,8.0,-4.3,36.0,1.9,1955.0,-17.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
373.0,9.0,-3.8,28.0,1.7,1904.0,-19.6,0.63,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
244.0,10.0,-1.8,25.0,2.6,1913.0,-19.2,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
276.0,11.0,0.2,22.0,2.2,1907.0,-19.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
351.0,12.0,2.2,17.0,2.0,1824.0,-20.4,1.99,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
299.0,13.0,2.9,14.0,3.3,2000.0,-22.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
365.0,14.0,3.3,14.0,2.9,1985.0,-21.7,2.49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
366.0,15.0,4.2,15.0,2.7,1995.0,-20.2,2.21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
409.0,16.0,3.7,14.0,3.9,2000.0,-21.4,1.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
469.0,17.0,3.1,14.0,3.7,2000.0,-21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
784.0,18.0,1.8,16.0,3.4,2000.0,-21.4,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
460.0,19.0,-0.1,39.0,2.8,2000.0,-12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
356.0,20.0,-1.1,43.0,1.5,2000.0,-12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
345.0,21.0,-1.6,52.0,2.2,2000.0,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
299.0,22.0,-2.2,55.0,1.4,2000.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
223.0,23.0,-2.7,58.0,1.1,2000.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
195.0,0.0,-2.7,58.0,1.7,2000.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
190.0,1.0,-2.2,58.0,1.0,2000.0,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
116.0,2.0,-2.9,57.0,0.0,1985.0,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
71.0,3.0,-2.8,57.0,0.5,1995.0,-10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
66.0,4.0,-2.4,58.0,0.3,2000.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
75.0,5.0,-2.4,59.0,1.1,1984.0,-9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
151.0,6.0,-3.0,62.0,0.8,1996.0,-9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
373.0,7.0,-3.7,64.0,0.7,1891.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
783.0,8.0,-3.6,63.0,0.9,1473.0,-9.6,0.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
383.0,9.0,-1.9,51.0,0.9,1654.0,-10.7,0.58,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
259.0,10.0,0.9,44.0,1.1,1826.0,-10.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
308.0,11.0,2.7,44.0,0.9,1761.0,-8.3,1.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
352.0,12.0,4.8,47.0,2.6,1373.0,-5.5,1.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
316.0,13.0,4.5,51.0,3.8,1108.0,-4.7,1.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
331.0,14.0,4.8,50.0,4.3,1168.0,-4.7,1.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
356.0,15.0,5.0,49.0,1.5,1138.0,-4.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
404.0,16.0,5.0,50.0,4.3,1121.0,-4.5,0.74,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
465.0,17.0,4.6,52.0,3.9,1059.0,-4.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
730.0,18.0,3.9,56.0,4.0,1004.0,-4.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
499.0,19.0,3.5,60.0,2.7,936.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
348.0,20.0,3.0,62.0,2.4,975.0,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
393.0,21.0,2.9,64.0,2.5,1154.0,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
346.0,22.0,2.9,65.0,2.3,1150.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
202.0,23.0,2.9,63.0,2.6,1253.0,-3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
42.0,0.0,1.7,86.0,2.7,54.0,-0.3,0.0,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0
55.0,1.0,0.6,96.0,2.1,118.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
62.0,2.0,0.7,97.0,1.4,197.0,0.2,0.0,0.0,4.1,0.0,0.0,0.0,0.0,1.0,1.0
32.0,3.0,0.9,97.0,1.2,243.0,0.4,0.0,3.7,4.1,0.0,0.0,0.0,0.0,1.0,1.0
36.0,4.0,1.1,96.0,2.5,241.0,0.5,0.0,0.0,3.9,0.0,0.0,0.0,0.0,1.0,1.0
39.0,5.0,1.0,91.0,0.7,257.0,-0.3,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.0,1.0
63.0,6.0,0.4,95.0,0.3,197.0,-0.3,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.0,1.0
174.0,7.0,-0.1,97.0,0.5,179.0,-0.5,0.0,0.0,3.8,0.0,0.0,0.0,0.0,1.0,1.0
391.0,8.0,-0.2,97.0,0.4,197.0,-0.6,0.05,0.0,3.7,0.0,0.0,0.0,0.0,1.0,1.0
214.0,9.0,0.5,94.0,0.6,199.0,-0.3,0.37,0.0,3.7,0.0,0.0,0.0,0.0,1.0,1.0
184.0,10.0,2.2,83.0,0.8,221.0,-0.3,0.92,0.0,3.7,0.0,0.0,0.0,0.0,1.0,1.0
230.0,11.0,3.8,72.0,0.9,236.0,-0.7,1.1,0.0,3.4,0.0,0.0,0.0,0.0,1.0,1.0
283.0,12.0,5.3,70.0,0.9,226.0,0.2,1.73,0.0,1.7,0.0,0.0,0.0,0.0,1.0,1.0
304.0,13.0,6.7,64.0,2.0,241.0,0.3,1.94,0.0,0.6,0.0,0.0,0.0,0.0,1.0,1.0
312.0,14.0,7.8,57.0,2.1,277.0,-0.2,1.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
312.0,15.0,8.2,62.0,0.6,291.0,1.3,1.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
354.0,16.0,8.3,60.0,2.7,354.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
470.0,17.0,7.9,68.0,4.2,352.0,2.3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
669.0,18.0,7.5,70.0,1.5,374.0,2.3,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
421.0,19.0,6.9,73.0,3.7,369.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
295.0,20.0,6.4,77.0,2.8,316.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
321.0,21.0,6.0,79.0,2.7,306.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
291.0,22.0,5.7,81.0,2.5,292.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
243.0,23.0,5.5,80.0,2.7,258.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
226.0,0.0,4.6,82.0,3.0,240.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263.0,1.0,4.0,83.0,1.7,235.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
197.0,2.0,3.7,82.0,1.6,229.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
133.0,3.0,3.5,82.0,2.9,217.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,4.0,2.7,82.0,2.8,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58.0,5.0,1.8,84.0,2.7,214.0,-0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72.0,6.0,1.2,83.0,2.5,245.0,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108.0,7.0,0.6,86.0,1.6,211.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
203.0,8.0,0.0,77.0,2.8,289.0,-3.5,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
253.0,9.0,0.6,64.0,3.8,430.0,-5.4,0.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
259.0,10.0,0.8,60.0,2.9,497.0,-6.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
298.0,11.0,2.2,50.0,2.4,608.0,-7.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
363.0,12.0,4.0,37.0,1.4,763.0,-9.4,1.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
412.0,13.0,5.3,29.0,2.1,1007.0,-11.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
454.0,14.0,6.9,19.0,1.9,1843.0,-15.1,2.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
467.0,15.0,6.7,24.0,2.7,1536.0,-12.4,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
509.0,16.0,5.9,21.0,3.0,1864.0,-14.8,1.34,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
462.0,17.0,4.9,28.0,3.1,1477.0,-12.1,0.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
379.0,18.0,3.5,30.0,2.9,1726.0,-12.4,0.31,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
306.0,19.0,2.1,27.0,2.8,1883.0,-15.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
233.0,20.0,1.1,32.0,1.4,1785.0,-13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232.0,21.0,0.7,31.0,1.3,1923.0,-14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
219.0,22.0,0.1,32.0,0.9,1937.0,-14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187.0,23.0,-0.6,39.0,1.3,1731.0,-12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
182.0,0.0,-1.1,44.0,1.2,1741.0,-11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
189.0,1.0,-1.4,43.0,0.6,1791.0,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124.0,2.0,-1.5,46.0,1.1,1744.0,-11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103.0,3.0,-1.3,42.0,0.8,1648.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,4.0,-1.1,43.0,0.7,1558.0,-12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37.0,5.0,-0.7,41.0,0.9,1442.0,-12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,6.0,-0.8,44.0,0.6,1541.0,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77.0,7.0,-1.0,47.0,0.9,1552.0,-10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158.0,8.0,-1.3,54.0,0.6,1597.0,-9.4,0.06,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173.0,9.0,-0.3,48.0,1.1,1394.0,-10.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195.0,10.0,2.1,42.0,1.1,1564.0,-9.5,1.12,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
244.0,11.0,4.3,29.0,2.6,1293.0,-12.2,1.87,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
396.0,12.0,5.5,25.0,3.1,1652.0,-13.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
482.0,13.0,6.1,22.0,2.4,1710.0,-14.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
572.0,14.0,7.0,23.0,2.4,1645.0,-12.7,2.52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
612.0,15.0,7.5,21.0,2.7,1900.0,-13.4,2.22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
688.0,16.0,7.6,18.0,3.2,1930.0,-15.2,1.73,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
589.0,17.0,6.9,25.0,2.9,1795.0,-11.8,1.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
402.0,18.0,5.2,30.0,2.8,1877.0,-11.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
297.0,19.0,3.1,40.0,2.6,1804.0,-9.2,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232.0,20.0,1.3,49.0,2.8,1683.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
239.0,21.0,0.2,55.0,2.5,1942.0,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
230.0,22.0,0.0,54.0,2.5,1929.0,-8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173.0,23.0,-0.3,58.0,1.0,1945.0,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135.0,0.0,-0.9,60.0,0.7,1844.0,-7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
122.0,1.0,-1.2,63.0,0.9,1846.0,-7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
80.0,2.0,-1.7,66.0,0.8,1631.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46.0,3.0,-1.9,67.0,1.0,1575.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
46.0,4.0,-2.3,69.0,1.1,1411.0,-7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65.0,5.0,-2.5,73.0,0.8,1134.0,-6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
161.0,6.0,-2.7,72.0,0.5,1253.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
402.0,7.0,-3.1,68.0,0.8,1417.0,-8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
786.0,8.0,-2.9,63.0,0.7,1386.0,-8.9,0.11,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
416.0,9.0,-1.1,53.0,0.9,1308.0,-9.4,0.72,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
289.0,10.0,1.9,46.0,1.1,1233.0,-8.5,1.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
356.0,11.0,4.6,37.0,1.6,1309.0,-8.8,1.95,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
428.0,12.0,6.9,28.0,1.1,1301.0,-10.3,2.35,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
444.0,13.0,8.1,26.0,1.2,1422.0,-10.2,2.48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
455.0,14.0,9.9,25.0,1.5,1401.0,-9.2,2.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
521.0,15.0,10.3,23.0,2.1,1317.0,-9.9,2.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
555.0,16.0,9.5,31.0,3.1,973.0,-6.8,1.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
646.0,17.0,8.7,30.0,3.1,1117.0,-7.9,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
929.0,18.0,7.2,26.0,2.3,1398.0,-11.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
619.0,19.0,5.5,30.0,2.7,1150.0,-10.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
483.0,20.0,4.3,32.0,1.7,1101.0,-10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
512.0,21.0,3.3,36.0,1.4,1110.0,-10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
443.0,22.0,2.7,40.0,1.0,1089.0,-9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
308.0,23.0,2.8,39.0,0.7,1065.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
236.0,0.0,2.6,40.0,1.8,1095.0,-9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
213.0,1.0,2.1,44.0,0.9,1107.0,-8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
145.0,2.0,1.5,44.0,1.2,1079.0,-9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
102.0,3.0,1.1,44.0,1.0,1128.0,-9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
